0	0	0.960252031	0.000851799	0.03889617
0	0	0.973888118	0.004619546	0.021492336
0	0	0.9628435	0.000617109	0.036539391
0	0	0.977936297	0.000686084	0.021377619
0	0	0.989934134	0.001303742	0.008762125
0	0	0.897373274	0.003591866	0.09903486
0	0	0.965633152	0.000613352	0.033753496
0	0	0.981187148	0.000502562	0.01831029
0	0	0.973082644	0.000251898	0.026665458
0	0	0.925310954	0.000409929	0.074279117
0	0	0.981683962	0.000238513	0.018077524
0	0	0.992420676	0.000305028	0.007274296
0	0	0.872875734	0.004418027	0.122706239
0	0	0.942869859	0.000188422	0.056941719
0	0	0.94149271	0.002197602	0.056309688
0	0	0.674374091	0.141653649	0.18397226
0	0	0.90227971	0.001337797	0.096382492
0	0	0.921455636	0.014744271	0.063800092
0	0	0.604634286	0.004281159	0.391084555
0	0	0.921192141	0.00356894	0.075238919
0	0	0.916713153	0.003073124	0.080213723
0	0	0.948562005	0.000604924	0.050833072
0	0	0.74749741	0.001055939	0.25144665
0	0	0.886814125	0.001617749	0.111568127
0	0	0.988189797	0.00024877	0.011561433
0	0	0.979291881	8.67114E-05	0.020621408
0	0	0.954912546	0.001279309	0.043808145
0	0	0.968836571	0.000740519	0.03042291
0	0	0.982108798	0.000234735	0.017656467
0	0	0.989543532	8.41162E-05	0.010372352
0	0	0.879405186	0.000959777	0.119635037
0	0	0.946347193	0.000582929	0.053069879
0	0	0.976557052	5.00333E-05	0.023392914
0	2	0.225168861	0.103239405	0.671591733
0	0	0.73769698	0.000541687	0.261761333
0	0	0.972255932	0.00085233	0.026891737
0	0	0.976345077	6.74422E-05	0.023587481
0	0	0.81111409	0.002352806	0.186533104
0	0	0.894607238	0.002056869	0.103335893
0	0	0.768224966	0.002646618	0.229128416
0	0	0.93516416	0.011344376	0.053491464
0	0	0.951034225	0.000505226	0.048460549
0	0	0.918621657	0.012662873	0.068715469
0	0	0.834198106	0.014213197	0.151588697
0	0	0.958645885	0.002751433	0.038602682
0	0	0.962799384	0.000221805	0.036978811
0	0	0.888605773	0.000358314	0.111035913
0	0	0.991714503	0.000315889	0.007969608
0	0	0.894310654	0.000826507	0.104862839
0	0	0.88367453	0.001709308	0.114616161
0	0	0.993085098	0.000256255	0.006658647
0	0	0.91177366	0.000599111	0.087627229
0	0	0.977415382	0.000399721	0.022184897
0	0	0.952345452	0.000843098	0.04681145
0	0	0.922039496	0.000366663	0.077593841
0	0	0.876728207	0.001676649	0.121595144
0	0	0.97304643	0.018243919	0.008709652
0	0	0.724703614	0.002271551	0.273024835
0	0	0.613661976	0.003219559	0.383118465
0	0	0.973006916	0.001071105	0.025921978
0	0	0.949093433	0.000666782	0.050239785
0	0	0.988493539	5.54032E-05	0.011451058
0	0	0.987709678	0.000121358	0.012168964
0	0	0.975203185	0.000560652	0.024236163
0	0	0.747561436	0.008182654	0.244255911
0	0	0.956299358	0.002085213	0.041615429
0	0	0.792342513	0.113601165	0.094056321
0	0	0.987575493	0.000546923	0.011877584
0	0	0.859069467	0.00053695	0.140393583
0	0	0.825094354	0.000637053	0.174268593
0	0	0.93808592	0.001031838	0.060882242
0	0	0.938642849	0.000845553	0.060511598
0	0	0.939302395	0.001496662	0.059200943
0	0	0.911308887	0.003065718	0.085625394
0	0	0.983389506	0.000906654	0.01570384
0	0	0.997167206	0.000104113	0.002728681
0	0	0.967662237	0.000172628	0.032165135
0	0	0.922064243	0.048848071	0.029087685
0	0	0.980921681	0.000496333	0.018581986
0	0	0.579682116	0.059858287	0.360459598
0	0	0.628253683	0.006473676	0.365272642
0	0	0.956925202	0.000202528	0.04287227
0	0	0.972205245	0.000385878	0.027408877
0	0	0.982955172	0.00040892	0.016635908
0	0	0.920221977	0.009559304	0.070218719
0	0	0.981654889	0.00050517	0.017839941
0	0	0.988381056	0.000994384	0.01062456
0	0	0.982151484	0.000177151	0.017671365
0	0	0.879206861	0.000236436	0.120556703
0	0	0.996984331	0.000195956	0.002819713
0	0	0.891034556	0.002013115	0.106952329
0	0	0.993017075	0.000328062	0.006654863
0	0	0.902497634	0.002759546	0.094742821
0	0	0.997837672	8.10321E-05	0.002081296
0	0	0.902993368	0.043004949	0.054001683
0	0	0.953614827	0.000181474	0.046203698
0	0	0.983563555	0.000309648	0.016126796
0	0	0.887858492	0.002247936	0.109893572
0	0	0.972642202	0.0004957	0.026862098
0	0	0.911811515	0.002395839	0.085792646
0	0	0.982279512	0.000285554	0.017434934
0	0	0.55769735	0.001755961	0.440546689
0	0	0.943904599	0.00197966	0.054115741
0	0	0.935717358	0.000497935	0.063784707
0	0	0.914607931	0.002743667	0.082648401
0	0	0.920459715	0.001480638	0.078059647
0	0	0.813905794	0.001687325	0.184406881
0	0	0.985172603	0.00184341	0.012983987
0	0	0.947619581	0.001031025	0.051349394
0	0	0.493115581	0.129016924	0.377867495
0	0	0.98120758	0.000558491	0.018233928
0	0	0.901731663	0.001809439	0.096458897
0	0	0.976995008	0.00033864	0.022666352
0	0	0.945090217	0.00112017	0.053789613
0	0	0.94670301	0.000751177	0.052545814
0	0	0.962276775	0.000254667	0.037468558
0	0	0.974421704	0.000224102	0.025354194
0	0	0.93016181	0.021080713	0.048757477
0	0	0.846547567	0.001743102	0.151709331
0	0	0.591670692	0.324099386	0.084229921
0	0	0.881555844	0.000891267	0.117552889
0	0	0.836400178	0.002325435	0.161274387
0	0	0.862749333	0.004572793	0.132677874
0	0	0.974851292	0.000557599	0.024591109
0	0	0.937232538	0.000257157	0.062510305
0	0	0.858220466	0.004878125	0.136901408
0	0	0.853769972	0.005553686	0.140676342
0	0	0.8711789	0.002850651	0.125970449
0	0	0.891778628	0.001318794	0.106902577
0	0	0.973459211	0.000256906	0.026283883
0	0	0.96309164	0.001683624	0.035224736
0	0	0.842214071	0.007995942	0.149789986
0	0	0.98393178	0.000970306	0.015097914
0	0	0.946522628	0.00557836	0.047899012
0	0	0.981407146	0.000487867	0.018104987
0	0	0.937629127	0.001579099	0.060791774
0	0	0.886872932	0.000801478	0.112325591
0	0	0.941027424	0.008528149	0.050444427
