0	0	0.979956103	0.003500157	0.01654374
0	0	0.931752524	0.025132636	0.04311484
0	0	0.995650435	0.000367915	0.00398165
0	0	0.99944494	6.94256E-05	0.000485634
0	0	0.99270713	0.002280365	0.005012504
0	0	0.901331284	0.014965879	0.083702837
0	0	0.993753731	0.000633807	0.005612462
0	0	0.996291532	0.000398495	0.003309973
0	0	0.990958632	0.001036317	0.008005052
0	0	0.971261513	0.000981273	0.027757214
0	0	0.998770707	0.000127955	0.001101337
0	0	0.997422437	0.000383458	0.002194105
0	0	0.892416289	0.005168759	0.102414952
0	0	0.992630866	0.000275067	0.007094067
0	0	0.958620311	0.002808906	0.038570783
0	0	0.716254107	0.17500858	0.108737313
0	0	0.961505564	0.002075081	0.036419355
0	0	0.968248889	0.01435774	0.017393371
0	0	0.54764197	0.027641596	0.424716435
0	0	0.8723936	0.009280735	0.118325665
0	0	0.933218067	0.005189508	0.061592425
0	0	0.979992324	0.0007474	0.019260276
0	0	0.948393387	0.001172419	0.050434193
0	0	0.972866516	0.001282546	0.025850938
0	0	0.996596179	0.00017523	0.00322859
0	0	0.997665539	0.000183492	0.002150968
0	0	0.983702027	0.000692479	0.015605494
0	0	0.970996292	0.001713645	0.027290063
0	0	0.997820143	9.3806E-05	0.002086051
0	0	0.997596339	0.000209831	0.00219383
0	0	0.969563207	0.000961698	0.029475095
0	0	0.994139887	0.000420663	0.00543945
0	0	0.998680682	3.31914E-05	0.001286127
0	2	0.052002979	0.159206326	0.788790695
0	2	0.189193542	0.004010719	0.806795739
0	0	0.987966256	0.001085834	0.01094791
0	0	0.992139385	0.000567261	0.007293355
0	0	0.975250522	0.002958536	0.021790942
0	0	0.920089822	0.00494893	0.074961249
0	0	0.964170135	0.002288892	0.033540973
0	0	0.958395238	0.003787705	0.037817058
0	0	0.987639757	0.000485449	0.011874794
0	0	0.939524364	0.013582385	0.04689325
0	0	0.952499077	0.00382971	0.043671213
0	0	0.990944993	0.001893939	0.007161067
0	0	0.982668822	0.000559827	0.016771351
