0	0	0.985779563	0.013042754	0.000245817	0.000931865
0	0	0.99772896	0.001276576	8.81938E-05	0.00090627
0	0	0.998234082	0.001374497	6.44921E-05	0.000326929
0	0	0.998982426	0.000573979	0.000106996	0.000336599
0	0	0.995543866	0.003343403	0.000466121	0.000646611
0	0	0.998681245	0.000932427	9.09392E-05	0.000295388
0	0	0.9975663	0.002226918	9.08649E-05	0.000115917
0	0	0.995345884	0.003551927	0.000232839	0.00086935
0	0	0.996771289	0.002778528	9.70743E-05	0.000353109
0	0	0.996871825	0.002365104	0.000248683	0.000514388
2	2	0.002703543	0.003479759	0.986697017	0.007119682
0	0	0.998005711	0.001302596	0.000206565	0.000485129
0	0	0.783730373	0.196756131	0.00252961	0.016983887
0	0	0.999200788	0.000630057	5.01797E-05	0.000118975
0	0	0.996376037	0.002801695	0.000205076	0.000617192
0	0	0.993373797	0.004063753	0.000552505	0.002009944
0	0	0.995980957	0.003193215	0.000147803	0.000678024
2	2	0.017576267	0.154292399	0.805086319	0.023045016
2	2	0.008139126	0.072732099	0.912312707	0.006816068
2	2	0.001795846	0.00207981	0.991656185	0.004468159
0	0	0.993009951	0.003718204	0.000709454	0.002562391
2	2	0.000788753	0.001572235	0.995254252	0.002384759
0	0	0.999199284	0.000169459	3.85443E-05	0.000592713
0	0	0.995726535	0.003355406	0.000289753	0.000628306
2	2	0.001835805	0.002679374	0.994144938	0.001339884
0	0	0.99639661	0.002658722	0.000238961	0.000705707
0	0	0.996494853	0.00282821	0.000163514	0.000513423
0	0	0.907589791	0.080833583	0.002096549	0.009480078
2	2	0.018738418	0.007794948	0.957835325	0.015631309
2	2	0.00246776	0.003737851	0.988225415	0.005568974
0	0	0.80842786	0.018263261	0.051495347	0.121813532
2	2	0.003611913	0.001514882	0.988152875	0.006720331
0	0	0.997357274	0.001887605	0.000159583	0.000595537
2	2	0.002908175	0.001460861	0.991804177	0.003826788
2	2	0.004111797	0.058965957	0.929419566	0.00750268
0	0	0.966107052	0.004081541	0.004570281	0.025241126
2	2	0.01340902	0.008330534	0.970709842	0.007550604
2	2	0.010590776	0.165767042	0.718081766	0.105560415
2	2	0.002159473	0.001756572	0.991643912	0.004440043
0	0	0.946229835	0.050987754	0.000395773	0.002386638
0	0	0.998206133	0.001452316	0.000112552	0.000228998
0	0	0.996630081	0.002278186	0.000518705	0.000573028
2	2	0.005912522	0.005584375	0.979823529	0.008679574
2	2	0.00150625	0.00098032	0.994881221	0.002632209
0	0	0.997839362	0.001525454	0.000196733	0.000438451
2	2	0.001880173	0.001769795	0.991643443	0.00470659
2	2	0.002978158	0.001580759	0.993073889	0.002367193
0	0	0.997709706	0.001280003	0.000287068	0.000723223
0	0	0.997183621	0.002149069	0.000212404	0.000454906
0	0	0.977557834	0.009070773	0.002443075	0.010928319
2	2	0.002864782	0.002779837	0.988602548	0.005752833
0	0	0.988379095	0.008327525	0.000914175	0.002379205
2	2	0.005146435	0.003390252	0.985455839	0.006007474
2	2	0.002702546	0.002715007	0.987418977	0.00716347
2	2	0.003356041	0.002919353	0.986794592	0.006930014
0	0	0.955764734	0.015419174	0.009204678	0.019611415
0	0	0.996981254	0.001928287	0.00045966	0.000630799
0	0	0.960365073	0.012898532	0.019885951	0.006850444
0	0	0.993637156	0.003550087	0.000869682	0.001943076
2	2	0.005409548	0.006850116	0.979620859	0.008119476
2	2	0.005637406	0.005353358	0.984096535	0.004912702
2	2	0.011444706	0.011553948	0.946458599	0.030542747
0	0	0.994475547	0.004230903	0.000608788	0.000684762
0	0	0.99642146	0.002248516	0.000431525	0.000898499
2	2	0.004887653	0.001672655	0.987535208	0.005904485
2	2	0.00068598	0.006453312	0.98820826	0.004652448
0	0	0.996472673	0.00284346	7.17779E-05	0.000612089
2	2	0.002450921	0.001865005	0.991048945	0.004635129
0	0	0.998632841	0.00088275	4.33212E-05	0.000441087
2	2	0.001200893	0.001268031	0.993530794	0.004000283
0	0	0.801493986	0.186620561	0.007527609	0.004357844
0	0	0.99782282	0.001525734	0.000175868	0.000475578
0	0	0.998613746	0.000787232	0.00027	0.000329022
2	2	0.000663877	0.000497451	0.99689157	0.001947102
0	0	0.996896556	0.002302158	0.000208221	0.000593064
0	0	0.995517309	0.003735428	0.000227789	0.000519475
0	0	0.998119838	0.001492382	6.13459E-05	0.000326434
0	0	0.982867119	0.014220348	0.001488954	0.001423579
0	0	0.995332442	0.002843048	0.000548196	0.001276315
