0	0	0.935850025	0.060840473	0.000876915	0.002432587
0	0	0.991306163	0.006139378	0.000312336	0.002242124
0	0	0.978065241	0.015969432	0.001003984	0.004961343
0	0	0.98914489	0.006595851	0.000357057	0.003902201
0	0	0.905373937	0.056190519	0.011337865	0.027097678
0	0	0.967485045	0.018844102	0.002144915	0.011525938
0	0	0.99733347	0.002217732	0.000132071	0.000316727
0	0	0.829288875	0.099720229	0.014455407	0.056535489
0	0	0.939138305	0.046491187	0.002844999	0.011525509
0	0	0.875469084	0.076329526	0.018202516	0.029998874
2	2	0.000311649	0.026065787	0.971094323	0.00252824
0	0	0.962121985	0.02309327	0.002735027	0.012049718
0	1	0.13748266	0.854398572	0.004578163	0.003540606
0	0	0.984786257	0.010260736	0.000791302	0.004161704
0	0	0.983388523	0.012841785	0.00086884	0.002900851
0	0	0.933928618	0.031296304	0.003759177	0.031015901
0	0	0.995568711	0.004098882	3.83813E-05	0.000294026
2	2	0.002228834	0.113769972	0.865302034	0.01869916
2	2	0.002186175	0.223263692	0.766744438	0.007805695
2	2	0.000393504	0.006869122	0.988151704	0.00458567
0	0	0.98360546	0.008631557	0.001080933	0.00668205
2	2	0.000885297	0.015942163	0.974346846	0.008825695
0	0	0.999646784	6.71183E-05	4.73157E-06	0.000281366
0	0	0.794505091	0.126383305	0.024621484	0.05449012
2	2	0.000386058	0.018429136	0.979980705	0.001204101
0	0	0.844949121	0.079844134	0.015474235	0.059732509
0	0	0.923668289	0.042912065	0.006882301	0.026537346
0	0	0.918278677	0.076638604	0.001627103	0.003455617
2	2	0.035801543	0.072630939	0.793133053	0.098434465
2	2	0.001949743	0.017449269	0.970875036	0.009725952
0	0	0.768447681	0.026933544	0.03452116	0.170097615
2	2	0.006522808	0.013047609	0.957288606	0.023140976
0	0	0.994895044	0.003651497	0.000224414	0.001229045
2	2	0.005635736	0.014996664	0.953584278	0.025783321
2	2	0.000374576	0.202115325	0.793012075	0.004498025
0	0	0.866559727	0.016087314	0.003577024	0.113775935
2	2	0.013378869	0.042240376	0.922121084	0.02225967
2	2	0.000571368	0.378258607	0.599609198	0.021560827
2	2	0.003205938	0.024547373	0.947573805	0.024672884
0	0	0.630496461	0.366356734	0.002131887	0.001014918
0	0	0.932103834	0.042808823	0.008324843	0.0167625
0	0	0.857358093	0.075215376	0.028274368	0.039152163
2	2	0.008869692	0.032289433	0.886640877	0.072199999
2	2	0.001707968	0.009923488	0.975065345	0.013303198
0	0	0.932911097	0.040407278	0.006549639	0.020131986
2	2	0.003031441	0.015331939	0.956363581	0.025273039
2	2	0.002219844	0.007131611	0.984306273	0.006342272
0	0	0.989475483	0.003650175	0.000494937	0.006379406
0	0	0.908425913	0.052264289	0.010344069	0.028965728
0	0	0.765183172	0.099465937	0.050557699	0.084793191
2	2	0.002149414	0.02555403	0.949461543	0.022835013
0	0	0.991370524	0.006293317	0.000539393	0.001796766
2	2	0.029484892	0.028802955	0.812225478	0.129486675
2	2	0.005391978	0.007993369	0.969724811	0.016889841
2	2	0.004743608	0.023924378	0.929640487	0.041691528
0	0	0.921919995	0.047653613	0.007304996	0.023121397
0	0	0.951413386	0.015540487	0.006809704	0.026236423
0	0	0.691181046	0.056266639	0.178074463	0.074477852
0	0	0.778483249	0.064932448	0.023264939	0.133319363
2	2	0.015712304	0.049836323	0.906004334	0.028447039
2	2	0.002519026	0.018222778	0.969298243	0.009959953
2	2	0.002238612	0.033413367	0.930810796	0.033537225
0	0	0.917454686	0.059110182	0.009155943	0.014279189
0	0	0.93435584	0.042049914	0.00743395	0.016160296
2	2	0.006434532	0.024500146	0.923507648	0.045557674
2	2	4.88985E-05	0.021106733	0.97759168	0.001252689
0	0	0.981437255	0.017588022	0.000252617	0.000722107
2	2	0.00345886	0.004922118	0.972858797	0.018760225
0	0	0.999062108	0.000666721	9.00583E-06	0.000262165
2	2	0.000605687	0.015462344	0.976336836	0.007595133
